'127.0.0.1;05.02.2024;19:57:32;/plugins;Mozilla/5.0 (Windows NT 10.0  Win64  x64  rv:122.0) Gecko/20100101 Firefox/122.0
'127.0.0.1;05.02.2024;19:57:41;/plugins;Mozilla/5.0 (Windows NT 10.0  Win64  x64  rv:122.0) Gecko/20100101 Firefox/122.0
'127.0.0.1;05.02.2024;19:57:42;/plugins;Mozilla/5.0 (Windows NT 10.0  Win64  x64  rv:122.0) Gecko/20100101 Firefox/122.0
'127.0.0.1;05.02.2024;19:58:46;/plugins;Mozilla/5.0 (Windows NT 10.0  Win64  x64  rv:122.0) Gecko/20100101 Firefox/122.0
